user_id,average_time_minutes
4e0367fcdc657c436c4d5922ff800dc782bc5018d477073f6018b5dee68e9a8b,10.67
4efd2ce3ebf3f710092cf63ebeb25078ae286aa02e127f640eb259fcee993d88,369.59
fcc62fd1d3e90dc70b96dfa9e380bbb817f7723e28593fed043f1e4a5fdb60a0,14.04
06e73f522d0230394e7fafd8ff3f9dfa4f1f9d7a953c811ecee091b306c6fd42,4.4
650150ff2fe45d7de84918012ad0b1cc0a93737f98e3ef84eb8a0a3037c326e7,118.26
972932ca9d2a059b2a6fc37c061310bff12dd9e303ddfa3bc7f1b0ae77a0353d,5.34
f2c2b0ef5fa94b593eade75f80e192dcbf243992e2238e98bd0cfecc976932b2,0.0
13b968027c223421411987b5e9343c06bd21986e4d519d2d41ceee33d7f0cb01,52.83
4268cc89bf2ad8bddc72bb71f43f6cbc3f57f110f930d3b4c0dbb60efda279f2,1.6
466336e47ced0d3d74d2edf52e93d461e1edc72509db7749741009c71314380d,0.0
de18660580c0eb1b8f8926f08d98ee4f81784962716daedaa7aeaf14b9e9a0ed,370.13
e00f40eed8cd8eb5f93f929fa0d9e8c9e6f2fa23bccd08e065c9e2de1758a2a9,20.08
e12a88347ef20af5c3d64ce16f48ad6737b3a6bbdf86197d9817a523eb84eb93,0.0
ec4fbbb33009d45d3914ffe86f85d41307bb02769f5d15806433f7f4ab8f4777,15.94
0ba616dda7e0e56dab4f21a300e333e986dd536d9b43b66def9bf2bce0261d09,1.51
347cd12461cef9119357ec0c290d5f3303a58397540527e70c4e114d65dadff8,14.81
ce31147f016317b4b40f02a2f64702f6ca51c55d9cd1f8f5d2bf4de2e277eb78,49.13
ce4c999b047a2abf2d585d26d46dda6baf852f87725728b0565a51dc5c5de16f,48.23
ce4ede756d0b9d1e9096a6593e3d95d596700eef482f904c70b69b08d63eb2b7,136.49
e0818c9a808dc2cd78a2aaca497bb70dcce1aabca250c69594a2db33e8fe352b,8.77
f0d20326965d9ef6dffb8eab489cce5bb69645ef80f7461ffe5e41ff3fcdb0b3,6.05
f9cb691a646362e8b5b30af1c6c818232c7eb57405d99599d476aeaffad10095,2.88
2fb481c559b35809e31ada1455907ebc298c2ec7af911039ed76b942bd024bea,0.96
8fa62cdd8aeada641d0fbb892e1cc87e371be8b41c12a3234e5970caee6926a0,2.48
b5ffdf4b1718888e9c1f65523ea85de3f49c34c86b27e48e298888d971fcb769,0.35
dff289be1f0deba3d47c5f03b687c8e45218b7c0d2a781714f6b9ac0b01bdbda,109.85
e4d33c8c268c62d0af983f8461dd6bae68f6468d666ff42d1d4ba3ae90d59338,109.11
f1b7d16c36275193a534c6a69e33ef1b6ebb8d99d8c5759d64fe141710b030dc,27.44
fa1614170340806a7877ea90b6e089959f5f5e87fadea10c6882bfb50cb7ed78,8.0
29d0c81478997c48d9ae7de247de97dd8a8119563bf9e54c97a3a6d988bac2f7,0.0
31a924131fe40b703e04fee2129ac7a9b595cc59bcfcb973bd2dbfd06a51bf5f,0.0
45944d0156f1468b38ed630b500d7ed256e73d95dec9868ef73654c015e472ae,85.31
51cd66a5d7ed56fb1147b8d17dd7199b0dc8e61ba3cb39e1311dd3223fe6338d,20.67
9407a4ed69adae889198dfe570e97de09fa05c4af41557db00c5fe8561df8526,0.28
9c22e6154a3dbf850bec60cf8112fba0a15057bcb9e8abcd4e169daaaa7b0f10,32.34
d47dbf0ba5af8151613d57f3adb4981f2f3adadaf58634d898e4201e3d98d404,47.8
df50ba6a639f51c925f0cac46bc83b27fd063734fa42abb943b81cb09fce4a9d,71.95
4e676f686fc9e92a4086f9a688553299f00c6ee53ba2a87ad9fe56e4e1a297b3,27.59
5a316a3b5d94e46ecb220f81d1bfd60c6e5f795cba897eea941067e9647b99ed,33.93
6632500673f6453e7e55ab69f82809225b75907ae014010f793dbef38daf2c11,19.35
eee0ff9efd3728170518afc0c8c5c9ed9a770b6419cfc2e762df7b83fd29bf17,92.48
00f4a877b16a98a2029279f8be94605978ef71e42ba65b1aed39f193a406f1e1,48.71
0b1193b443c038c3e2b8720dcf1e6dea511df5b2fc71bf61b3b9edfb63af85c7,0.0
88ce37e3677711f077917de23eb77ce87c511508a299e7e5343c1e31d74655c4,141.18
1b8230db2d453e36d07cc4a045a2d5a1717f1cd231b1b99a749e57e8b51e6ee7,0.23
753a9261457f4850ca2e49182d5c56b64ce4f215890eb4b1ef14079b800856ad,0.0
9fc52226c02bb49e3805509234298f1017e48c95282f8900031a2f52b71d4399,7.95
c4b0af12d09c81ec4f04f5d5f96a1629749f1b2171a57b242220512d0d263b43,89.42
e8babaa486672684e5a74fdd0853dfbcda97901f435ce90e0e3c2cfe5bb4333b,72.56
ff29ab0536a8d442063225d0bc1ee7d904beb1268c7baef0697efdfd12e5d4ca,100.49
4de2a77336c3a83baa8f2d3faf4956465184a33b0d11315e24e6591131a6c7cd,4.73
bd9558e4cd9f1ef881a5963096ce9a05f9524cc78a1efeff045fe79c3fb47b53,19.83
cb2b3d3a38195de6b07ec75a953d6278a188d1c28adfd9b76496e1613d52194e,30.69
eb7b1c07c36f76e9e198cf0ef6b8f8d9fa7e2ff2940c2e49ab6d1d4564e25eb1,4.28
ee24d24edf771ed5237c5f481bd2675fe283b6b7d5aa89990c1ba6c4c3390cc9,220.4
069717cc710366bc25c781f5e5660d980d9786fb1cfb9412c9f9bbb0bdac2515,0.0
08a9e27bc8a08be63363f8f28733edc5cb4c36148b84cb2008ecc1779de9ef34,57.25
13a41d669042800ac679d2efd448e06b9dcfc0149842c680f7a4f4721e7a0f82,6.11
1a2f13583f8a7d3750fcf23ad1a711da0b72ef2311d1f58d97c18824718fb14b,35.17
69306a8864a4787e01a5ce9aada9d8e7b1d578b38dceac264c759ee17512f8e4,62.18
a8d854bf38ed7b80458814ca99d079423621b39cb56544e28335904f37cfcad4,53.97
b1cc6a898d591ac65c8c6a9c2100eed9d48e05c3c1e87e3d0f2dcf6889a9dcae,52.2
6f84ddac8a4e2d982dadc4a1352f72628820679647464af1962308e220b75160,50.68
c53d37a31d35f10ee86aba8596092c70a30528824d0785cfce4c89147f6952fc,16.17
cd96da91f383f4f418eeb931cd4a43c1a8b7bd6c9d758a8c5f73dfa2a91cad7a,223.19
d1e7a074e126674d26da56581934a5f1757297d17e99f7ec45477b743c63fde7,10.13
d440c2c2d99d9f35dd3e9182b0a0e58bef11444497e37dfd7cbeb886f2f391b4,10.51
16dc1a571f9b71dfb743857132dc18c4caf40e9f3eb7b31020d2a32f3e6d0a4e,0.0
38c4c7238049f01cb7bcc6325457517f052af601192ae9f664275de8f25fba7b,6.7
8e3d5a254660244494a13f20f05cb1e4e05a68ec6277fe046a4fb512ce691910,100.2
b581e93d9153097a95c5efd2363f2e8bec19654f5b5da26769bc66b643bb1658,22.51
1c1231e7a41a1bee17dd8e8111ebaef941525995f330199844fd9a0293edf9aa,67.16
2555069cad0e48eafb80c59cc51c652cf10eba9feb9d46e1b234ebfc126249be,0.0
2fe1fa2ba2c199ba7ce0042c75d51a0c1a70125b04525f32050300852babed9f,104.73
4e7e3805aad52033d99410533e9378324ce9c6b2ac7219f65703fde085beb080,27.28
856a9bd439c1c8a827bdb77ce14db2603970e2755501fa3400f014a2d876a09a,6.01
a7aa167b1f81ad52ac6de9b1a5133d692688e25ed3774c1678f21b1bc016c695,61.23
d74d133f70c5d1d3453407e7a9f66962a3b3d1ae76a37ccdfca8a33a86d97719,7.42
d7d5592ef0409f398ab805a2c9db800321daccfacd3c8167c51ff292f87374e8,30.99
f02df645bbf570a86e180c48c5662e5d3c27c6561529a0a8f94aaa7c70d30502,17.98
0d49db5f8f0429f981d76ec0d8ab3fecec54eedbff7c0f66e3ae0cc73887acc8,1.57
2f247be31f65466310f6ab55b192eb8092dd65acd5b271c0655b12ebb1749dcc,152.67
b8952d5360278cc5360a238860cbe296161710090a685d49cce8cfd5f6980ccd,41.8
d452a27cf5d924ee3409a6ad3a294f5eb74fdc1d49fffd61ca3f82d89c19ef9c,23.57
e969843c309281c38aab2197b4b8becdd34a5a662771ba51d75d03328a051bce,38.28
e9a4fe33a9aa6999cdfaad098c347c9da3bb2f38470ab0a6f4a190175433899d,54.63
f97f5d80f439063b6cbeed30275322ad2d5c5c0bd5aaf2a0f5a0c82f36b0e35c,0.0
f9b8dac9a8d25836cea486e6895396623511362af5285e9d84d88dfdfa06a05f,87.4
53adcb837b9af58b9e4485ca13758df8be043d55fca503dd7ea2f6b427d2f924,2.12
67bd2c9a0a10c07366b6a8d74d3be5bd2c321f97c352a85ab7d34123da7ba2d2,35.56
7606a85414a4c2748e870ecf5848e7a93141f6d99e42183072d9ecd7b54fae0e,76.24
835c8f106626b56c6cb89bcedbe3ec06e319d9a97534cb6c831005cda8b6362f,83.94
863a47d6c305dee1df0e2b4d0125fe0e50ed137200583ac8889af79e6b336ebd,32.22
9830c10249b449e59d8eddcb960914b0927be8785038cd24354733c761944ab3,40.74
d2fe036ea1bd90b9419b298e5cb0ee61f8230998460eda303f30e9aea5326cad,231.01
6e1f472e59ed6081e98186d8098e437c528178274567fff3e09b99853e8987f9,20.48
88499b4237adff7f76e0cc843c9f806ccb7c5b09933c6b41ecd1eced7905b722,40.76
95730c8b284181ebefd1fad0365b9607346921cb004949c0e279bfeaa2639c72,47.26
b0a19d52f14f715bcae1d94b224de282ad413f6a3ce86b46e14a63e64b3cbb97,55.48
fd3384704a338960c78a4a0df701d990c9915078f47fa841372adc6a79584597,0.0
7c3e5dadd6c0d71702e9c26a9470720db160f6addb88eabde3aa1cdf4b0e4bdd,41.36
831360bcaf65f08f8ebac5f2e949628ee3f4d8e7dd7ec4fdb84363c9ec674250,41.98
b5f13da5bf7d25fab2aa01cc24b3db06ad2cc24b74f97a3c3e11b32d572f14e8,4.39
d509c0b7344862c0c76a3036ca83cb09e517104882fcd42231843f3ea8ba056e,79.42
f846a58484ffa74bbe0702e2fdc5ee52f324358ee421e9312a7504b8ea3b11db,0.0
67409197c0e71ca690213e739aa174065822d48a147e5d02c67b6bc5bca60a05,161.73
87c2f342e40511b1ebc095de5dbd12f879d0dc52be7323d4704b73ff60f6183d,9.65
a6d1b7921a6ef69d4bbbe97f323805c1708ed09e4ef36a122cf28da4c3c198fa,26.56
15e3005b2d8fe8c74c1c012287d12483136accdb50cee700abec8e47bbd305c1,0.0
2300fb3508b6e8cd29e7f23d61598de6886eb92238d764d6bd37cb299b24eb77,228.55
7e1581c5696da6e00fb511f8b9ebf0ada660f9bd71bad505a1d49097a39c4939,8.77
d413b5fc77865266e0ac9933151926c01461c085a50f50d830dd4f6075273e42,74.75
00d6164ad0d97a07a8ff2fbc6e10352736e4a8c02be283731a20cb261eea4c46,6.03
6c9f760eda1b354725adc51755a251afa1142ea78c3fe98129243f15b7d76f09,64.11
9bb6c3c1516a6dcec5043e45e9b885f4cd1c737e189202659a9c042d9533905d,40.09
d62b445af10e09c2ea7a88b2458581b6d3c4645fea634359ef3c448327ad994c,173.24
107dce0649e932080277cbe148aa55e77a889dd18f9be4e444257624f77e3552,2.82
36918705a165681a692e4654fc819d9b3c54c90ff0bcb993e80205d60229ec37,272.65
4b7d8683a585bbcf1f74f5dc1c397cd893e9679b0a96363ce707d158fd1a823d,1.91
89428a83c6e9d6477b6d101641a95273cdb6696a11921f6b97cb3c2bf8ad6fc2,3.51
efbe143287afb4b74c8f20161d28dfa9eb35d22686cf31a40c03dbf9e61aa57a,19.3
f89900ff404e7f55f912a6eba8ef9913702e39be7b86afa6692c90b4d943c940,30.01
2475e108414a8ca7c2172c25d507ad5ce3805519c2b143325c33a9d0150b6197,48.84
91753e5441e5ad83a4e5084f0883cde9130ffafe4131682b7962e91398fbce3e,5.87
a201f01c1647f2e0e3714e58755ecee496c69dbf8bd5bd17afce2c524ebf63e2,70.94
d0b64fc0ea3e7f74365178186bfa4308e05ad65a8a75333407ea6cd204e980e9,3.81
0234e7b79d0c78486d6f5158eff1ae12a695de901566a353f8ca44833f59f1be,8.62
67b0278fad8d2079c35da94e5361c5326e6ba440a184d37f635f2ef647703390,7.44
8cc6fa33d665051c9b81af13f298fa0f5ddc1dd0906314dd2b8a1d90cbd5d3d7,48.71
24c0f98368d52f3a8b250dde9601d77c92418ceae7f07151992648b34367f787,21.26
63b2c7fcb6d772bdc60136239d87e955a0135b72a16b6b185c7c8672503eb8be,41.48
74362cf31062b95a3116604d55b6395ff05e8ec5a588329db53d1cd19d2825fd,5.58
802b60333ee0b9dd5d2d1ecd5f8d0ae055e09bbe2ec5bdc21d371f741fa70b68,0.0
fc1d9fa3c0cb9b0060423941a12fc7509a7bb882ff399faa4b4645b4b650772c,17.6
0307f16bb87891bef7a537ebb04b24ba9ed4514cf4e7ef653cca8fddea8bbb8f,12.27
28623b7083d4f44e8335527bbe992c8466c1c471cefd10b2133e4b14c7be0942,84.45
372ed2d48d059dad0e83109f8d92c4d929205c595c79356b46bfc893bd76314b,51.6
70884a853dd6487d50b86919f834cb705d3bdf75b6cd7585fdfd50f448fcd7cc,43.94
8ad41aeb951fc4390c78bc5915c8fe20478c61c3ee0195fe846f47057994a3d6,18.17
97f286b10ce9d0c7c1b5d7058f13b80da24d6c19d0c8f7a56bb747828cd5fb2b,13.13
cf997b2bb7b379274c5ad0fe1981bfe407475145c772bca8f1c99d8c252bed62,1.58
17ebc74b419886db6670be362926f02ff4c7fcec916a015b97ccfdae9d7d03ab,24.57
7f73f233100fe0d288127da02f8414cea39cebefd1290ab008ea3f55aa123b62,49.58
9c2b9724c998f75c305240fc0c68023032dd9fa21334d869e0b80a71b4c704d2,139.78
f38cfb930020117fcb4161ddb6377b9ba190d3565b1b47649a73f1aa6e5223ea,96.05
500c3793e658149fd3e437847aefe61a178c3a2d771aa08213ec8f4e2dc525d3,12.36
754160b2e1514bc6aa42d400828af4f1f33572cc520a3a454c388207eaa7cdf8,41.86
89c62dbce370af53e3107870209e144f02ee67a59022a35d2d1677450553b25b,57.28
cc0481aa577f1345c76ba9e90af3ba5d79a532dd194e2945f760fce55caced81,98.66
e4cb53a3b5eff6a491b507c9aca472b091dd2f446bcf8727c085669eab6f5100,3.27
e8a50bdc2ce163d3855d4f895cc5bb80bb2ff643882fa142be19add005853805,95.93
05a11ac766fed1421a55fb3bc5505b45ae1474762848775cc704044224ee73e2,2.26
499e9932df70aa93152f8902832f78c8e1f8636d9cffd449f21ad376982738cd,11.23
892b2b4a87e8fd5eb725569b0bc4bf5c738803fca3adf05398eef4203767618c,60.26
de44c77fbf19f85aa6048e74ad0997c4fa2bc13882328d9068b792cf68e8f3fb,6.74
f2b49e6bc526ddd4778f4b68e0bc5eba014b5c4190bfe3417d535b1ac1f82f2f,54.5
11c9158ff02f798bb5e63e567c5a8abb989c3460889e42d8bf0fc5c11e8afd48,256.23
3d1350aae25263e12dc93867c72cd5021eff706b3a3f624185977d99d62fef23,30.48
3dfefb729dd4810d2ea70bce2447a80a09ec92b7bf874b24947a16c8f4619033,33.77
e0dc319d7ec27e8e90154f350b21398faa45930403312bb4dd6fda0f359b4b97,90.85
ee2539b1f427ca7f318d0e8ae14c8c90021e532e2f659729f4de810ef4ef066b,20.47
0801e50a779364d971be9f009ca662eb4c424eb82006b4a94b9925ef5fcca0c2,38.59
081d7faa4177b6e162501caaf9a39375386b5bd24d9477cf9ab399178a7ad515,149.04
3b73b4ae808f3c16cccf1b8873a69b6b38cffba7a3c891424f9c3dc5989edc02,0.78
b6782014015dc24ee6b7dc0cf9c1ee2d866056691e21926a0e7555e9c32aa6db,0.0
ef6de0f0731ca68d1476bb6db0fce7f68c84edbfd91ea53dad77f261f2aa03ce,0.53
2d69581be2d8d41452affaaf9e5ae736e228f7274f5d9c3dedf8bcdd61cf8122,19.17
36a6bbc45b91b8850275f12a8f2705fd9c7f906017aa7979b72e7c318a6e3976,32.06
6e706dc5a3b18ff83b6bd2ee705900793ff531fcf74d3e5f02fa5fe83508c70f,310.02
7a03ca390f5ef6b5935b02fb1e6cdd0752510c89c49a8365422e26b70d564ac5,2.57
8bd0b40465ad1f9a1b1f18a2e7dd02e72e09b44f88c69800b197fd0fa3e5670d,13.72
d4d989be8eee85af1ddac91d7d723acd68a8ca00e4ca7525da7e0028579b0343,65.63
286fddfbef78c5472ada7d363d034e4065e656382bd429a0550f3f422d0fe274,57.68
2c8f4fa1ea6f240742d2a534ca0e2a8471140cfe7cef76863a8365f7ccbcb5f5,0.0
64d3fbaa295db0174329432b0c6d0a69786a66de3b2f2bb675af752fda12b66c,4.87
75d8faf311b3778b70e18c614e0a9c77db90d84ce5a0a2dcccabe48e49b59c04,3.63
d7f2dc0e01c6e0e12343cb1d4094926f3f3379687844b5b5ab45d79082aa5067,19.64
4704902cf0551e9b8728557f26be30d8a39eddc9377d72edc879b9cd242a2578,1.02
9f358b5aae055d623050f29c4de0cf0920e51edf54889f560c99515641e9f078,83.8
ea5533e81668f178ac6a0bf0ce2701260b96b254e585f5ffe90ef495b758505a,53.93
0c2226141c1a30d0daf9a11c66949ab2a95df160bfa067d210f2edb4f0af953b,39.17
0d6c2410b3c7bc6a527d41c1ba94444e66f254c6b76133aef62586f6e0fa0680,83.49
2153a65e6568b91cae24b7d65a2b312fad38f76049afd54a26fb3008c466a455,17.49
4ce6417f90fac720d36781158b42f1fe156c5ea604dedd54556b372c9380fd23,88.43
79b68c7bd1aafffc3517af9a4f1dcfca90f5520e129b5cfee944f54c1e67bc65,31.81
8f78dcbd5137335c5206b7d5047df7aa61c3aee83d5720847cfe9817a2f124cb,33.65
d6747f0ad82f332ab5c9a9c2692d39208e9db63faa55806217a36317a15339f3,12.83
017c392a1cb14e17b91109966dc05b943fa7c5d29dd7cce41ba8bbe0d0234783,0.0
2b8e198b5748c3ad39bcb6df3ff1982b75421813729db120fb89dc18ec20404a,86.8
2f36ed47daea2380ecaffab93293be51613a1a262b7264176ce66841df61f069,293.35
71663a42338ff7b24f3847d2b11636e853c94772d7157b39b4d52e8596204f48,114.73
7faa1fe917c48b5ca4924748c3d114214403ce090e5f370e09a56eda4e1de51b,0.0
8e2a9919c4f0e66dd13b4d0e63306d9087a5e43e1a59ad90426752704cda08ea,22.93
9e271821fdab8f11130a14573c799f8f9bccfb906b655ebd94930fb3d5666c2f,2.79
a3004a8ac683ab615f55849ba7f8eee48ff2794b29f852a740eb326aa784922d,25.3
f14d22ba85b529c9d09ff72325787c8ee4887303bad26910466cccef07ec7093,0.62
002c17c9db976a1cad3516033b5023c5e11eff08fdbcb151bfa2d3c1b2250e27,45.14
087315213993e7b4e436dd8975b148c5dfb53f3e0ad85d3dbd4ab97b45d91318,47.72
16760feaa19b6a3865cd3992cd58f555008659b8577971a001084bab819119f7,4.23
3f8cabed2d2809c76e9933fabc0074d0f837f633d9fb4b3ff90ecbe886548f66,14.14
5621ebcca2170881964f1c49a1eadb73ebecbd0d09a5bb0f6aa69caad76d42a7,1.39
72a86bfb122a7cc0fbab8248f6cea71a2d79fad0a4ea84265573c18aa80e3bb4,92.0
7f16bf2f707b9e137021caecf048bf7937ca1eca8fc593b613bc75e52b8116f3,6.85
9d5d662aeb944006bce8d4f72529dc4e8e308a3ab4492257d003cb1b95e5697f,193.48
f66b034f5f74310a77aa0ba7174bfb0820153f84b0e6eaab17955a59370d2107,16.33
38644c29584ee50a12f918d85981f13d322a2aba688232a7e6ace825f52bf8f4,33.96
5f6dd24a680bc475e26cdf2a1871722e240bf415588083e8337da97610bd7d64,25.05
675cf76fb14db8a2f9b8a9458a2868f354ed1e17a640830d0caa08be2d307ea2,49.64
6de78a59ac6da67e3a8900785f18305ee6a3a33d91da6bfee9a7840fb68b8269,28.96
717b50e3bbeaf22eb4485eeb60df37f461b5603426153dac8f20d67151df6a0f,36.43
9ea672779feb1e088caa593b61ec51440c1d8694e1bf3dfe95554f7c9698c47e,10.96
ab449aff017ca08aebd713147e82be250d8ff7cdbac28a3380ae8aec945b45d2,49.72
e2d45c0bede7f45c9c751d4b46dd23510ec4bb33f1808f403b35919e29005d6f,30.06
2a561cf02abbbe815c2e8d451b7dbb911310a277187be18f6d1ab0446dc3570d,1.58
4de1b2560ed373b554e3ff84094f24df9f4501e82669d737633242c3208762a6,72.3
523e314c60326645ce2fe6c7fe615bd1abeaf2aea17b26d5965c9e6350481779,29.23
84f47a0dfd4ad2343d829d09f4626bdd696ed8b4046bf85c5b5d0e965f884d9c,0.0
88bc4660ed91489f742e3eeb8760986bbc752a1582b45e9fed346eb966007096,49.27
8a1b48f6b32c62b331c5b29a024c96de2efcbaee7ddf3af24058f4c252924c13,39.01
01ca5536abc5e0992c8e12ab57e93f567cb6608c6ebc1f403891b78a5fe75459,35.98
0c1cabcad9f6d0c5e061eb1ade3327d020e4ed5870df240c4473a2e833e28258,0.0
391a7e5380d412024d5dcb4620f6d7f80f5c63dd450852b70d3ec032a4de0e97,17.44
6daa80a8038e86c1537d9412c357876ecf17ccaf83c4cb365ed511243157562a,0.76
cbc998eace505a865093143c5bd5384802b110b7b3daa1b61242599cdfb0ce02,109.03
da255de5ef64c253b61381073f5b25d54fdea91a1963dd73c86cb4c7ba67a9ce,3.77
58ee63766549e3c75e36a4cadb8a9794dc06aaa6d6f6fee4c3d19f23ad2bf8c6,31.43
880ebdc883cd183630d95d9f955b8e2ed01cefbea8fc34e6dde90e33b93d5c66,79.2
9a1bb2056862fb5cf8105fc80197daac168079e5061e4107a178d9b09906ca53,12.99
b4358b0a129772448edd9dacb692c9f78af133802f9b6a1a49d9014a5f3af707,19.94
d1a900508ce1fbb117b6c9c5fcdf7c5733f0cd8629dbd37e7772d9abef6fc82a,50.05
06da7232b2161df26fef681f5363f31700aac0c077f2b83b868bce647372b83b,6.98
661bee265cb326a0066d3f033313968b2efff19212f09cac937507293c63dfee,4.67
6a278d34c73d264ba424bf63498d078025eeb33c4efb5610284ed9763042cbed,97.84
6f88b90db624b4dff04d67fa2735e4ddcc13e02573f78b0f6e4910471706be02,105.73
8e33784c545debb33b613a0101441326ee434ec61708f2e03229e487113f5fb5,79.17
a73226b297245c2377b73bc8edbc340ad1e6bb759f3641baac4fab091244442a,87.44
456a006adf53cd9e373ff4ee9c5d2d4e04df8b930eadbc16b46d0b145e60c6f4,0.0
c9057a2d5fc304e7f984c638faf8338bf849f4d7ec12b10a9357eecac4d0455e,1.83
db11b47e8ff647e8536893c51536922cbefdfb489f9a2652f52fc729b8fbdf9a,200.59
de89f2ff8fe873910be3c02aea0f24cd79d3ccfcb9bb30c6b1011f2aa5e18697,2.11
0a2768ebde5211ff3f171194cb0b5a3f52370450861b673382066789226a330d,157.94
0f153925256d3c7d4c86ea47b8b2d3d9bf2dd23bac74c796e420c607514c1ff5,38.55
5b3691a6446233aa0e0b0e2a171f07823a7290cb9f280d0236f4403ef4057c5c,5.5
5cc5fb7391fc1d73e21dbd5b381882dd30feceb0d4c077a1187e472a7bc7bba0,46.69
6261f05956fe4c7b2a2e50e7b21825aaab51bbc6fd58981d8cae0b9c07eacf5f,2.3
8519536e930ea0ee3e3a00fa904480d5332046750d71ce945b2bab2f980866f7,1.74
8ce07e4446806b259e03a18dfae8b7a4395dbe8e4fc611b4a45b3556aca9f8d8,40.23
b216942042f54f79920022149cc0934b141724a6929d615789690dd0250f70f1,79.57
113b59d1ecca0b06e219f643d4548a5faddcf8d1e53644e79cb52783c93652dc,76.51
3e21ee12b330a919f41f108f864cc515e8bb1a3e07b0b3609aa75705391f32cc,0.0
e872e0947df5d220a07a1fe792b7b86278e1aefc7f8c697029c817233d76814f,88.84
f90b54866360e1e9a0cb13bdfb7cd11f6ea3a2c87440e1be0bc3bd28766e4226,33.87
41dda2806f1aecadde22eb6c00f21d1a41a1dcd8356a5fa20b32523b5a4e5666,65.08
6c86a0aaaacc5c4fb764680090678c96011ca52d8162b8074ac009692e871c22,69.75
6e2583dfa434aa9a59c9e0db49197b63bbca274914be97c76a8d92a5cd4ab783,1.53
9669ef5c22ac9590de84883f5e03802b176c0b56baf663a45b0c507e7311bf1d,56.56
a83408f90abc0b90a37775395d4a330208ad6a6c16d263707d755d97e7e1ce5f,11.19
b427cbfea69c61ea588f5be4b0bd5aeb176281192dcc5b3a9232b08c1e31980c,4.95
b5a7497625d03ac42f2ce738f7665aa702e2e2e3a9dc0cd4b8a4305f4ede10a2,1.06
c36d3ac45c52042c54d3b1149895f7a15fa3a466028a57b49796d5ce9980e04a,34.51
047932250bc4de35f4be96587466e5cd3dfb25e543ba0fb3dd7517593329131e,0.0
0d6264731504fa9747562b5e0ac5c5593582d10521f9144938fc272da20a05e2,115.94
7183004480726fd501f45ef8be2809a4a3297c0e14b9606c793e28ec43780ce8,2.63
7f799ec5035f2a291ba2d67b82b77a4ca3c4bc6f5ff4a225d8a0cb90a6ba4717,20.76
9e3d43c134a89b674ebb83a98f60bdaefd21b9c7d1b3df86320bdfbadd2cb42c,45.04
a11c7a344a575fc505ccaffb56851a27c6204a81e21be6c604ebfe2442d89257,2.54
d48a98df9ef9f3319841817be656005670fd5fcfaf0d6c5d56fc7a2ea617011d,107.45
d9be30ca8662497fc16a08e81d05560bc671ee9d5e37fb62526b4d295ab40074,3.75
f18bfcca5e07c4054e1e89baebd4cc24293480580a70acbab228fc7a190a7c2e,7.33
f29632af4125b6cd239851d906b20d060f6ea849398c55d392444222b5726bd0,115.38
23c1b0615434a7120395a222de8b3345c9d9946ac6b75b644b0599969812fc61,32.24
31cf7af775d3104e6434dea94947a7dea2140a019fc4059d6b5bc8e0c98ee768,64.3
6460fce0ce2f0c5decefde93f0e7bd76a2f23c26d5d28e5690f88d85977b38cf,9.12
6a63cad90839b940d0c88f0db312fa99c6c1adc102476967bf9d98421c3a2105,161.82
758d34b523a434594ba2c5a466e46d026e3879fb62cbe6158b79d5d24a98710e,2.04
97a7e9d2d603bf166f7dc775cf94dfdba9a614cec060cd84b01ced47885228c6,64.78
9cedfdc6be9dde4f8f9223a1543a4a340f4f1365f036a4c41748bf6bac6431c0,49.65
a8fb4451a2b3cfd99edb3133c3ae997440de208b620a7889e7ff1ae3ce4008a3,174.98
c09c5fec9e9095d3579479843d7311ea8ae4f2e7c1e4f56b831c01efb95f3fcd,0.0
0c06d19d913d2bbaa67e4acb1937b7dee4e50705616a3bf667888d578caf51cc,43.75
22dab5c03a5215a870e76480adca3118e380af0e27f398b56517e8bc013118bf,0.38
253cbcc07c6f8ec038e88dfb4c6d11cd316f0e3404df85821c7984b746867bae,39.88
2762440ed78e8fdee686f6fa8cd5390e1011452207f333ba9b0e8fa01b7d8a83,27.36
4420eeb3b608f15937f463c7153f25e658f1e144cc1ae75b4e457e5a14da8f64,60.81
a10dcbe526ed323c32d07152e99817e32149297e63603aa5656809201744a114,12.5
d86741c941ccf6684d5dce1c45156eab9ff49eb0bb2c220af2e0b212db16041f,76.73
dfb9ea65a94651f6e307f7c3a95b4feafe3dd6349672e064d93645d6ba93ce20,93.42
e920e743f9525d52be08ac6e9f0e4fafa85637f6564125a3738b1553c20bb84b,96.85
1e6f5c6f7076ee70607e11cf83fcc2b107e31fa41c699df28750a1d3d5acba29,54.83
e6db6faf9a2a2d5c950384dff1e8b197bad93fce1673e3b9f729f576926ee264,88.44
14772de417cce860c7d1f4946c29ef97458f857c7e80328dca7c226eb406b663,0.0
152c3ffe8aaea522f6af32375e34e7fa78c2d9e904edd279be1dcbaa8f5f6a6b,0.47
804da9d0d0a18689c0c071cb494f066a4dac51f614ec74e010458a418f2ed04d,53.75
c1c62bab3eb4a57dc8520cf85c6097f9de31d842129ab365d6a850bc9288825e,0.0
fb9dfec92078cf23649da2605658de9011bf533df0296c594c52c5d4d454c33a,233.8
00dbcd0f49522e8614a0e363293b2a371f4083919b5d276524ce7d985970f3de,0.0
3886a4c456c8ae196d7ef7751dee4463de79462b4e54569dbaf0e2c5c275d9be,26.81
